Actual,Predicted,Mean
16.0,7.439358899758532,11
17.0,8.448424764663615,13
2.0,2.87232596730599,10
8.0,8.215026327163615,13
9.0,8.938382337258531,11
2.0,12.043989488461074,12
7.0,9.775296399758531,11
4.0,6.727444837258532,11
-1.0,5.960843274758532,11
5.0,3.85914237355599,10
3.0,8.215026327163615,13
3.0,4.81959159230599,10
11.0,6.991116712258532,11
23.0,9.287991712258531,11
22.0,7.717817613461074,12
2.0,7.508206556008532,11
23.0,10.103421399758531,11
4.0,5.057034681008532,11
7.0,8.243069837258531,11
8.0,7.438520738461074,12
2.0,5.326077649758532,11
3.0,11.946194837258531,11
5.0,13.473538587258531,11
4.0,8.448424764663615,13
0.0,5.091214368508532,11
23.0,9.419827649758531,11
5.0,8.556823202163615,13
8.0,10.297757337258531,11
4.0,12.669966050961074,12
9.0,5.144437024758532,11
6.0,6.095608899758532,11
3.0,6.542386243508532,11
22.0,8.448424764663615,13
3.0,2.62281424855599,10
4.0,9.240140149758531,11
5.0,7.433987806008532,11
0.0,6.562405774758532,11
3.0,10.161038587258531,11
8.0,4.12867362355599,10
2.0,7.343167493508532,11
0.0,5.588772962258532,11
23.0,13.635647962258531,11
2.0,2.89039237355599,10
10.0,11.863813707211074,12
13.0,7.049222181008532,11
15.0,10.679593274758531,11
23.0,13.729397962258531,11
23.0,11.270413587258531,11
5.0,7.142972181008532,11
7.0,8.066312024758531,11
1.0,7.16138846730599,10
23.0,7.947659681008532,11
3.0,6.787503431008532,11
4.0,5.849515149758532,11
6.0,6.097562024758532,11
3.0,5.374905774758532,11
7.0,4.832913587258532,11
1.0,4.49488456105599,10
3.0,8.060452649758531,11
14.0,11.060591050961074,12
4.0,8.448424764663615,13
3.0,6.231351087258532,11
7.0,14.526272962258531,11
3.0,7.539944837258532,11
7.0,5.32300956105599,10
6.0,8.196194837258531,11
1.0,6.399319837258532,11
7.0,3.759671399758532,11
11.0,8.143460462258531,11
4.0,8.448424764663615,13
6.0,8.342679212258531,11
9.0,13.981839368508531,11
1.0,2.87232596730599,10
0.0,3.66724784230599,10
1.0,7.22388846730599,10
23.0,9.891995618508531,11
23.0,12.790571519711074,12
7.0,7.106351087258532,11
5.0,8.428616712258531,11
12.0,10.632718274758531,11
21.0,10.745999524758531,11
6.0,8.448424764663615,13
3.0,8.469632337258531,11
7.0,11.979397962258531,11
3.0,6.735257337258532,11
4.0,8.201077649758531,11
2.0,2.99927909230599,10
5.0,11.460005113461074,12
23.0,7.903226087258532,11
6.0,4.89869315480599,10
3.0,6.206937024758532,11
7.0,6.131253431008532,11
5.0,5.22779471730599,10
8.0,8.967679212258531,11
4.0,11.889554212258531,11
2.0,5.381391832211074,12
1.0,8.673188049030571,0
-1.0,4.50465018605599,10
2.0,4.748440931008532,11
7.0,14.388089368508531,11
5.0,13.083051988461074,12
6.0,8.422757337258531,11
18.0,9.700589368508531,11
5.0,8.448424764663615,13
4.0,3.813382337258532,11
4.0,2.65699393605599,10
3.0,7.127835462258532,11
22.0,6.455472181008532,11
4.0,8.963772962258531,11
3.0,12.452054212258531,11
23.0,8.454145738461074,12
8.0,9.235884019711074,12
14.0,7.550687024758532,11
0.0,6.700589368508532,11
6.0,7.625394056008532,11
5.0,9.432034681008531,11
23.0,8.964749524758531,11
6.0,7.725979993508532,11
10.0,1.95093924855599,10
3.0,6.326077649758532,11
7.0,7.674848863461074,12
8.0,7.646390149758532,11
4.0,8.215026327163615,13
23.0,11.606839368508531,11
5.0,5.668989488461074,12
14.0,8.274319837258531,11
5.0,7.245999524758532,11
1.0,2.65699393605599,10
8.0,10.435591050961074,12
4.0,2.89039237355599,10
3.0,6.02076346730599,10
4.0,8.215026327163615,13
3.0,4.14918143605599,10
10.0,10.986233899758531,11
17.0,7.968655774758532,11
7.0,6.863463827163615,13
7.0,12.118558118508531,11
23.0,9.413130113461074,12
14.0,13.756741712258531,11
7.0,9.386624524758531,11
10.0,9.118558118508531,11
10.0,5.00855643605599,10
13.0,10.057522962258531,11
18.0,10.184476087258531,11
3.0,5.27320487355599,10
5.0,3.19410331105599,10
23.0,7.808011243508532,11
5.0,5.82105643605599,10
5.0,7.338772962258532,11
8.0,9.438382337258531,11
5.0,12.885647962258531,11
7.0,4.56715018605599,10
10.0,8.486233899758531,11
22.0,12.860257337258531,11
12.0,10.861510702163615,13
5.0,9.460843274758531,11
3.0,8.215026327163615,13
2.0,2.89039237355599,10
5.0,8.626997300961074,12
1.0,6.057034681008532,11
20.0,9.559476087258531,11
1.0,8.448424764663615,13
11.0,17.037641832211072,12
3.0,8.464749524758531,11
17.0,8.248579332211074,12
12.0,12.849026868508531,11
8.0,11.681058118508531,11
11.0,8.618558118508531,11
23.0,6.889554212258532,11
8.0,4.77906424855599,10
23.0,13.493558118508531,11
2.0,10.592606134616158,14
2.0,7.236233899758532,11
15.0,14.208401868508531,11
4.0,7.109280774758532,11
23.0,14.645901868508531,11
4.0,5.81910331105599,10
1.0,4.140807577163615,13
2.0,5.91871268605599,10
2.0,2.76588065480599,10
6.0,12.368558118508531,11
7.0,5.231839368508532,11
23.0,12.972562024758531,11
5.0,8.122464368508531,11
1.0,8.215026327163615,13
18.0,9.685452649758531,11
2.0,8.556823202163615,13
3.0,11.061917493508531,11
12.0,10.997952649758531,11
4.0,16.139204332211072,12
3.0,4.187405774758532,11
13.0,11.800198743508531,11
23.0,10.718094415866158,14
5.0,10.256741712258531,11
2.0,8.940823743508531,11
23.0,11.741604993508531,11
6.0,4.948147962258532,11
4.0,6.145413587258532,11
4.0,9.869184800961074,12
4.0,6.37965018605599,10
0.0,6.213772962258532,11
2.0,2.65699393605599,10
11.0,13.697448202163615,13
5.0,3.51832206105599,10
8.0,10.552640149758531,11
23.0,12.397505113461074,12
6.0,6.72340018605599,10
3.0,4.66773612355599,10
3.0,5.752347181008532,11
2.0,5.968655774758532,11
9.0,4.75123221730599,10
11.0,10.484695978366158,14
3.0,10.987698743508531,11
4.0,8.698636243508531,11
6.0,3.34156424855599,10
23.0,10.484695978366158,14
9.0,4.979397962258532,11
13.0,9.115140149758531,11
2.0,8.911176988461074,12
10.0,12.030667493508531,11
23.0,14.336331556008531,11
10.0,8.674710462258531,11
5.0,8.868558118508531,11
4.0,5.205472181008532,11
23.0,10.058987806008531,11
6.0,6.384671399758532,11
2.0,4.005903550961074,12
9.0,14.005276868508531,11
11.0,4.53297049855599,10
6.0,4.55836112355599,10
17.0,8.741116712258531,11
15.0,7.291897962258532,11
4.0,4.74976737355599,10
2.0,10.083890149758531,11
3.0,8.556823202163615,13
6.0,3.31763846730599,10
5.0,8.302640149758531,11
3.0,10.125882337258531,11
23.0,8.418012925961074,12
6.0,13.156155774758531,11
16.0,7.959866712258532,11
2.0,6.166897962258532,11
9.0,11.982327649758531,11
9.0,5.91773612355599,10
5.0,7.112210462258532,11
19.0,13.831098863461074,12
23.0,12.291198202163615,13
7.0,6.960354993508532,11
1.0,7.706937024758532,11
2.0,2.89039237355599,10
9.0,15.825101087258531,11
16.0,9.224026868508531,11
9.0,9.164944837258531,11
9.0,8.159085462258531,11
2.0,4.691312024758532,11
5.0,7.248929212258532,11
9.0,6.67115409230599,10
23.0,10.916897962258531,11
4.0,9.530179212258531,11
12.0,6.98756034230599,10
5.0,6.593655774758532,11
6.0,10.238187024758531,11
10.0,8.254300306008531,11
18.0,8.075101087258531,11
5.0,10.196683118508531,11
1.0,10.365278550961074,12
6.0,8.324612806008531,11
0.0,6.524319837258532,11
9.0,6.579495618508532,11
3.0,7.357815931008532,11
9.0,4.494046399758532,11
10.0,8.911038587258531,11
0.0,1.44361502980599,10
-1.0,8.598050306008531,11
7.0,7.385647962258532,11
6.0,9.511624524758531,11
7.0,5.360745618508532,11
4.0,2.89039237355599,10
16.0,11.798733899758531,11
9.0,9.468655774758531,11
23.0,14.240140149758531,11
4.0,12.518948743508531,11
13.0,8.555708238461074,12
5.0,11.221097181008531,11
23.0,13.315335462258531,11
6.0,8.323424764663615,13
4.0,4.99683768605599,10
2.0,4.56422049855599,10
10.0,13.872464368508531,11
23.0,8.585354993508531,11
4.0,5.54224784230599,10
12.0,10.158108899758531,11
23.0,6.621626207211074,12
7.0,12.723188707211074,12
5.0,6.42457206105599,10
4.0,4.876370618508532,11
9.0,12.586819837258531,11
9.0,8.448424764663615,13
3.0,8.221585462258531,11
5.0,7.17261893605599,10
11.0,5.838772962258532,11
11.0,10.264554212258531,11
8.0,3.04615409230599,10
4.0,9.205960462258531,11
10.0,5.215237806008532,11
7.0,6.207425306008532,11
5.0,6.46998221730599,10
1.0,7.943265149758532,11
8.0,8.448424764663615,13
2.0,6.884183118508532,11
2.0,8.452054212258531,11
8.0,3.04664237355599,10
4.0,9.719632337258531,11
10.0,13.996487806008531,11
4.0,4.71607596730599,10
12.0,4.36304862355599,10
6.0,7.130276868508532,11
9.0,8.215026327163615,13
3.0,2.65699393605599,10
4.0,8.448424764663615,13
1.0,2.89039237355599,10
8.0,8.254788587258531,11
2.0,2.65699393605599,10
2.0,10.340726087258531,11
8.0,10.716214368508531,11
13.0,10.193265149758531,11
18.0,10.546292493508531,11
4.0,4.55836112355599,10
2.0,5.189358899758532,11
20.0,7.446194837258532,11
1.0,7.818403550961074,12
10.0,7.479397962258532,11
4.0,10.661176988461074,12
5.0,9.227444837258531,11
9.0,7.885786363461074,12
4.0,2.89039237355599,10
2.0,7.978421399758532,11
6.0,8.448424764663615,13
11.0,8.119534681008531,11
6.0,8.099515149758531,11
10.0,4.98707206105599,10
23.0,12.175198743508531,11
5.0,10.885786363461074,12
5.0,5.702331014663615,13
23.0,12.467329332211074,12
4.0,5.747952649758532,11
2.0,12.129438707211074,12
3.0,5.237210462258532,11
5.0,3.964749524758532,11
18.0,8.889692613461074,12
12.0,10.086331556008531,11
10.0,7.380765149758532,11
20.0,8.448424764663615,13
13.0,9.513089368508531,11
11.0,7.441312024758532,11
11.0,11.646390149758531,11
7.0,7.529690931008532,11
10.0,6.474515149758532,11
10.0,7.121976087258532,11
4.0,7.237348863461074,12
19.0,10.117581556008531,11
6.0,3.80054862355599,10
11.0,13.206098863461074,12
6.0,6.64771659230599,10
23.0,16.002485582211072,12
4.0,5.05933768605599,10
23.0,14.401272962258531,11
23.0,13.174710462258531,11
5.0,3.19410331105599,10
5.0,7.669827649758532,11
7.0,6.09205252980599,10
7.0,9.373091050961074,12
23.0,10.566312024758531,11
9.0,2.50269706105599,10
5.0,10.348538587258531,11
0.0,5.22291190480599,10
1.0,10.244046399758531,11
8.0,9.437405774758531,11
7.0,6.585354993508532,11
0.0,9.735745618508531,11
3.0,6.807522962258532,11
12.0,15.939009019711074,12
0.0,5.92652518605599,10
23.0,16.44228858725853,11
3.0,9.808499524758531,11
1.0,3.104536363461074,12
23.0,8.945706556008531,11
15.0,11.698147962258531,11
5.0,8.215026327163615,13
23.0,10.204145738461074,12
14.0,8.215026327163615,13
16.0,9.709866712258531,11
9.0,13.936567613461074,12
19.0,13.551801988461074,12
2.0,7.777737806008532,11
2.0,4.214049764663615,13
3.0,7.535062024758532,11
8.0,10.270413587258531,11
13.0,8.556823202163615,13
6.0,8.690473863461074,12
5.0,11.507718274758531,11
5.0,7.352444837258532,11
22.0,9.343655774758531,11
5.0,9.438870618508531,11
9.0,8.184476087258531,11
11.0,13.964749524758531,11
5.0,10.631391832211074,12
23.0,14.815473863461074,12
3.0,5.282132337258532,11
6.0,8.752835462258531,11
23.0,9.485257337258531,11
11.0,9.046780774758531,11
4.0,4.11402518605599,10
7.0,7.617093274758532,11
6.0,8.495511243508531,11
18.0,8.368069837258531,11
4.0,6.919339368508532,11
11.0,5.10132987355599,10
1.0,2.65699393605599,10
5.0,8.542874524758531,11
13.0,9.765530774758531,11
23.0,12.986233899758531,11
4.0,6.329495618508532,11
3.0,8.448424764663615,13
4.0,8.215026327163615,13
6.0,5.530667493508532,11
1.0,5.88843924855599,10
13.0,4.564009019711074,12
9.0,5.673733899758532,11
4.0,4.140807577163615,13
23.0,8.192288587258531,11
5.0,6.272854993508532,11
6.0,11.375882337258531,11
23.0,11.787153550961074,12
5.0,11.360395738461074,12
0.0,4.209866712258532,11
5.0,4.34498221730599,10
0.0,10.718094415866158,14
6.0,9.590726087258531,11
4.0,7.317288587258532,11
0.0,11.431546399758531,11
9.0,6.504788587258532,11
3.0,12.005765149758531,11
8.0,6.80933768605599,10
3.0,8.117093274758531,11
9.0,9.153714368508531,11
23.0,6.389554212258532,11
8.0,5.13550956105599,10
14.0,5.941800306008532,11
17.0,8.527249524758531,11
6.0,9.561429212258531,11
7.0,4.87818534230599,10
1.0,5.484280774758532,11
5.0,4.65992362355599,10
12.0,10.238187024758531,11
3.0,5.328030774758532,11
5.0,8.623929212258531,11
10.0,5.18677909230599,10
7.0,8.556823202163615,13
5.0,5.24927909230599,10
4.0,7.155667493508532,11
23.0,8.448424764663615,13
13.0,7.792386243508532,11
4.0,6.252835462258532,11
5.0,5.713284681008532,11
5.0,11.171292493508531,11
1.0,5.65113456105599,10
12.0,7.629788587258532,11
7.0,8.324124524758531,11
4.0,7.190823743508532,11
2.0,5.37525565480599,10
6.0,8.960354993508531,11
8.0,7.148481675961074,12
6.0,7.515042493508532,11
4.0,8.979886243508531,11
8.0,11.251370618508531,11
2.0,6.005765149758532,11
17.0,8.215026327163615,13
23.0,15.973538587258531,11
4.0,4.64674002980599,10
9.0,5.49244315480599,10
5.0,12.888577649758531,11
4.0,11.106351087258531,11
11.0,6.732327649758532,11
2.0,7.865140149758532,11
23.0,14.341702649758531,11
3.0,3.10572440480599,10
23.0,10.016507337258531,11
5.0,11.592329332211074,12
10.0,5.086819837258532,11
8.0,8.663130113461074,12
4.0,12.611372300961074,12
8.0,11.931058118508531,11
7.0,6.052640149758532,11
23.0,13.556546399758531,11
4.0,4.45142752980599,10
4.0,9.406644056008531,11
2.0,2.65699393605599,10
23.0,10.110395738461074,12
5.0,3.87183768605599,10
11.0,7.289944837258532,11
6.0,7.852933118508532,11
5.0,7.957913587258532,11
20.0,10.767483899758531,11
8.0,10.545804212258531,11
11.0,10.599026868508531,11
5.0,10.450589368508531,11
8.0,5.454983899758532,11
23.0,15.505903550961074,12
1.0,10.484695978366158,14
6.0,6.833890149758532,11
8.0,8.271878431008531,11
23.0,10.740140149758531,11
2.0,9.414944837258531,11
4.0,6.288268514663615,13
18.0,11.455960462258531,11
7.0,6.918851087258532,11
23.0,12.811429212258531,11
9.0,7.614301988461074,12
14.0,5.06422049855599,10
13.0,6.957425306008532,11
7.0,8.584866712258531,11
12.0,10.527249524758531,11
4.0,9.369046399758531,11
0.0,3.419966050961074,12
3.0,5.725491712258532,11
7.0,10.208190389663615,13
4.0,6.99000174855599,10
5.0,5.42750174855599,10
2.0,2.89039237355599,10
10.0,6.835843274758532,11
7.0,10.151761243508531,11
23.0,15.661038587258531,11
2.0,6.33228690480599,10
5.0,2.32007987355599,10
11.0,5.50806815480599,10
2.0,2.65699393605599,10
23.0,5.851468274758532,11
9.0,10.137112806008531,11
15.0,3.84644706105599,10
8.0,9.389554212258531,11
8.0,12.758694837258531,11
1.0,4.533108899758532,11
10.0,12.205472181008531,11
8.0,14.020901868508531,11
6.0,4.60328299855599,10
3.0,4.08228690480599,10
1.0,9.570218274758531,11
6.0,10.794339368508531,11
6.0,10.325101087258531,11
2.0,7.05836112355599,10
23.0,12.442915269711074,12
3.0,14.942426988461074,12
12.0,9.970120618508531,11
9.0,8.173872300961074,12
6.0,8.556823202163615,13
2.0,6.719632337258532,11
4.0,8.448424764663615,13
23.0,10.102721639663615,13
4.0,8.215026327163615,13
2.0,6.68433768605599,10
4.0,7.556058118508532,11
5.0,12.504438707211074,12
6.0,9.319729993508531,11
4.0,7.412015149758532,11
7.0,7.156644056008532,11
2.0,4.45728690480599,10
1.0,6.102444837258532,11
5.0,10.115278550961074,12
0.0,8.445706556008531,11
8.0,4.906155774758532,11
23.0,3.65650565480599,10
5.0,7.971585462258532,11
17.0,11.235745618508531,11
12.0,6.909085462258532,11
2.0,2.89039237355599,10
14.0,11.565335462258531,11
2.0,8.448424764663615,13
18.0,8.215026327163615,13
6.0,4.90601737355599,10
0.0,13.697448202163615,13
11.0,8.886624524758531,11
4.0,6.932522962258532,11
5.0,8.484769056008531,11
7.0,7.647854993508532,11
7.0,5.701077649758532,11
13.0,13.129438707211074,12
6.0,8.602444837258531,11
4.0,4.71558768605599,10
7.0,6.620022962258532,11
3.0,8.448424764663615,13
3.0,8.215026327163615,13
5.0,6.914245077163615,13
16.0,12.071194837258531,11
4.0,2.99927909230599,10
13.0,11.127347181008531,11
21.0,8.803128431008531,11
3.0,4.794827649758532,11
0.0,6.651272962258532,11
1.0,6.873440931008532,11
7.0,7.141019056008532,11
1.0,7.339749524758532,11
17.0,11.338772962258531,11
7.0,4.745999524758532,11
9.0,5.14966971730599,10
10.0,4.903714368508532,11
10.0,9.621976087258531,11
5.0,7.890530774758532,11
8.0,12.700239488461074,12
6.0,6.880276868508532,11
5.0,4.56715018605599,10
5.0,7.889554212258532,11
5.0,6.509183118508532,11
16.0,9.479397962258531,11
1.0,9.690612264663615,13
2.0,6.853909681008532,11
19.0,8.663268514663615,13
2.0,8.026761243508531,11
23.0,12.443265149758531,11
16.0,13.244046399758531,11
5.0,5.541409681008532,11
18.0,5.884671399758532,11
3.0,5.060452649758532,11
5.0,8.129788587258531,11
6.0,14.319380113461074,12
2.0,2.65699393605599,10
8.0,10.484695978366158,14
7.0,10.443753431008531,11
7.0,6.917386243508532,11
9.0,8.669827649758531,11
4.0,5.002347181008532,11
4.0,8.539456556008531,11
3.0,2.65699393605599,10
23.0,5.353559800961074,12
23.0,11.427778550961074,12
14.0,10.306546399758531,11
4.0,4.53394706105599,10
23.0,13.631880113461074,12
23.0,12.426663587258531,11
12.0,9.978421399758531,11
7.0,8.388577649758531,11
23.0,15.897993394711074,12
3.0,3.270413587258532,11
12.0,11.321333238461074,12
2.0,2.89039237355599,10
19.0,12.429593274758531,11
1.0,2.99927909230599,10
12.0,3.832913587258532,11
7.0,7.206587144711074,12
23.0,11.674710462258531,11
12.0,9.307522962258531,11
20.0,14.886274644711074,12
10.0,11.176663587258531,11
2.0,7.360745618508532,11
9.0,5.212796399758532,11
2.0,8.682034681008531,11
23.0,8.448424764663615,13
5.0,8.692776868508531,11
10.0,5.137112806008532,11
2.0,6.42261893605599,10
16.0,8.974515149758531,11
23.0,10.017972181008531,11
6.0,4.156155774758532,11
3.0,6.996137925961074,12
21.0,9.799710462258531,11
0.0,7.686429212258532,11
5.0,6.419827649758532,11
6.0,7.807034681008532,11
1.0,2.65699393605599,10
21.0,9.011624524758531,11
8.0,4.989163587258532,11
7.0,7.286038587258532,11
20.0,8.555569837258531,11
4.0,4.34498221730599,10
9.0,8.981489488461074,12
6.0,6.551663587258532,11
2.0,8.448424764663615,13
5.0,12.908108899758531,11
2.0,7.173245618508532,11
4.0,2.89039237355599,10
11.0,6.12574393605599,10
12.0,6.955472181008532,11
23.0,10.192288587258531,11
8.0,8.088772962258531,11
1.0,3.12427909230599,10
11.0,7.458890149758532,11
4.0,11.423245618508531,11
15.0,9.442776868508531,11
1.0,2.87232596730599,10
21.0,11.331448743508531,11
1.0,5.25806815480599,10
4.0,5.399319837258532,11
8.0,7.893948743508532,11
5.0,3.21656424855599,10
8.0,12.899319837258531,11
23.0,14.447659681008531,11
13.0,10.411038587258531,11
5.0,10.264554212258531,11
7.0,4.758694837258532,11
20.0,7.610395738461074,12
6.0,8.499905774758531,11
4.0,6.942288587258532,11
6.0,7.533108899758532,11
8.0,7.084378431008532,11
4.0,10.052151868508531,11
10.0,6.784573743508532,11
6.0,5.976468274758532,11
23.0,11.588772962258531,11
-1.0,5.33082206105599,10
15.0,12.018948743508531,11
23.0,10.113187024758531,11
22.0,6.119046399758532,11
23.0,11.886762925961074,12
14.0,14.606351087258531,11
3.0,7.350491712258532,11
5.0,4.422757337258532,11
5.0,5.579983899758532,11
10.0,12.679031915866158,14
7.0,6.836819837258532,11
5.0,6.038968274758532,11
2.0,4.34254081105599,10
6.0,9.125882337258531,11
3.0,4.05494315480599,10
23.0,16.898969957211072,12
5.0,7.699262925961074,12
3.0,9.087796399758531,11
5.0,7.904690931008532,11
15.0,8.383206556008531,11
23.0,7.855374524758532,11
6.0,6.44898612355599,10
4.0,10.305081556008531,11
5.0,11.162015149758531,11
4.0,6.806058118508532,11
5.0,7.878323743508532,11
4.0,8.215026327163615,13
9.0,7.94117362355599,10
3.0,6.791897962258532,11
3.0,8.215026327163615,13
7.0,13.789944837258531,11
5.0,6.03785331105599,10
23.0,11.174710462258531,11
6.0,15.214887925961074,12
10.0,4.417874524758532,11
8.0,10.266157457211074,12
8.0,15.171780774758531,11
4.0,5.911176988461074,12
2.0,6.91578299855599,10
4.0,5.09742362355599,10
2.0,2.89039237355599,10
5.0,3.30836112355599,10
2.0,8.448424764663615,13
13.0,7.756741712258532,11
23.0,9.004926988461074,12
3.0,13.206587144711074,12
21.0,11.078519056008531,11
4.0,8.929731675961074,12
6.0,7.088772962258532,11
0.0,4.571194837258532,11
0.0,10.826004572116158,14
4.0,4.04761893605599,10
2.0,5.270413587258532,11
1.0,5.161038587258532,11
3.0,3.30103690480599,10
15.0,11.486233899758531,11
21.0,13.902249524758531,11
12.0,8.215026327163615,13
13.0,11.910062024758531,11
1.0,5.63599784230599,10
3.0,15.041548082211074,12
8.0,5.599026868508532,11
9.0,10.391507337258531,11
5.0,5.785062024758532,11
2.0,7.214932630227282,11
2.0,8.215026327163615,13
